Year,Make,Model,Price,Miles,Rating,Source
2022,Honda,HR-V Sport FWD,23489,27000,Great Price,Source.CAR_AND_DRIVER
2022,Kia,K5 GT-Line FWD,25288,24000,Fair Price,Source.CAR_AND_DRIVER
2021,Volvo,XC60 T5 Momentum FWD,27553,35000,Fair Price,Source.CAR_AND_DRIVER
2021,Jeep,Grand Cherokee WK Laredo E 4WD,26998,28000,Great Price,Source.CAR_AND_DRIVER
2022,Ford,Escape SE FWD,17920,45000,Excellent Price,Source.CAR_AND_DRIVER
2022,Hyundai,Tucson SEL FWD,23200,18000,Great Price,Source.CAR_AND_DRIVER
2023,Dodge,Challenger GT RWD,26980,40000,Fair Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue Sport S AWD,20998,23000,Great Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Equinox LT with 1LT FWD,23998,8000,Great Price,Source.CAR_AND_DRIVER
2022,Chevrolet,Silverado 1500 WT Regular Cab Long Bed 2WD,27995,17000,Great Price,Source.CAR_AND_DRIVER
2023,Honda,Accord EX without BSI,29998,2000,High Price,Source.CAR_AND_DRIVER
2022,Dodge,Charger SXT RWD,26998,34000,High Price,Source.CAR_AND_DRIVER
2023,Mazda,CX-5 2.5 S Carbon Edition,26998,32000,Fair Price,Source.CAR_AND_DRIVER
2021,Hyundai,Sonata SEL,22998,29000,Fair Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue SV AWD,25496,21000,Fair Price,Source.CAR_AND_DRIVER
2021,Toyota,Camry Hybrid LE CVT,22950,73000,Fair Price,Source.CAR_AND_DRIVER
2021,Ford,Bronco Sport Big Bend,25998,46000,High Price,Source.CAR_AND_DRIVER
2021,Ford,Explorer XLT 4WD,28998,37000,Great Price,Source.CAR_AND_DRIVER
2020,Subaru,Outback 2.5i Premium,26998,18000,Great Price,Source.CAR_AND_DRIVER
2022,Nissan,Altima 2.5 SV AWD,23719,29000,Fair Price,Source.CAR_AND_DRIVER
2020,Hyundai,Santa Fe SE 2.4L FWD,19998,37000,Excellent Price,Source.CAR_AND_DRIVER
2022,Nissan,Altima 2.5 S FWD,18900,32000,Great Price,Source.CAR_AND_DRIVER
2022,Honda,Accord Sport SE 1.5T CVT,27998,22000,Great Price,Source.CAR_AND_DRIVER
2021,Toyota,Corolla Hatchback XSE CVT,23998,30000,Great Price,Source.CAR_AND_DRIVER
2022,Hyundai,Sonata SEL Plus,23998,55000,Fair Price,Source.CAR_AND_DRIVER
2023,Toyota,Corolla LE CVT FWD,22595,16000,Fair Price,Source.CAR_AND_DRIVER
2021,Kia,Sportage S FWD,21103,55000,High Price,Source.CAR_AND_DRIVER
2020,Nissan,Rogue SV AWD,22998,26000,Great Price,Source.CAR_AND_DRIVER
2022,Honda,HR-V EX AWD,23490,22000,Great Price,Source.CAR_AND_DRIVER
2022,Chrysler,Pacifica Touring L FWD,24300,72000,Fair Price,Source.CAR_AND_DRIVER
2020,Honda,Accord Sport 1.5T CVT,23998,59000,Great Price,Source.CAR_AND_DRIVER
2020,Buick,Encore Preferred AWD,18998,23000,Great Price,Source.CAR_AND_DRIVER
2020,Kia,Forte LXS IVT,17998,36000,High Price,Source.CAR_AND_DRIVER
2020,Jeep,Cherokee Trailhawk 4WD,22003,62000,Excellent Price,Source.CAR_AND_DRIVER
2021,Honda,Civic LX Sedan CVT,19995,80000,Fair Price,Source.CAR_AND_DRIVER
2020,Nissan,Kicks SV,18998,45000,Fair Price,Source.CAR_AND_DRIVER
2024,Volkswagen,Jetta S Manual,21902,13000,Great Price,Source.CAR_AND_DRIVER
2021,Lexus,ES ES 250 AWD,28936,36000,Excellent Price,Source.CAR_AND_DRIVER
2021,Toyota,Camry SE Automatic,22998,58000,Fair Price,Source.CAR_AND_DRIVER
2021,Honda,HR-V Sport FWD,21991,31000,Fair Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue Platinum AWD,29998,35000,Fair Price,Source.CAR_AND_DRIVER
2020,Hyundai,Santa Fe SEL 2.4L AWD,23998,27000,Fair Price,Source.CAR_AND_DRIVER
2023,Volkswagen,Taos SE 4MOTION,27998,7000,Excellent Price,Source.CAR_AND_DRIVER
2020,Kia,Sportage S AWD,22574,45000,High Price,Source.CAR_AND_DRIVER
2022,Kia,Sportage LX AWD,22700,17000,Fair Price,Source.CAR_AND_DRIVER
2022,Ford,Maverick XL SuperCrew FWD,25998,27000,Great Price,Source.CAR_AND_DRIVER
2022,Nissan,Murano AWD SL,27987,12000,Great Price,Source.CAR_AND_DRIVER
2022,Mazda,CX-9 Touring AWD,29998,19000,Great Price,Source.CAR_AND_DRIVER
2021,Honda,Insight EX,22998,59000,High Price,Source.CAR_AND_DRIVER
2020,Kia,Soul S IVT,14609,83000,Great Price,Source.CAR_AND_DRIVER
2021,Toyota,Corolla LE CVT,19998,47000,Fair Price,Source.CAR_AND_DRIVER
2021,Kia,K5 GT-Line FWD,25998,32000,Fair Price,Source.CAR_AND_DRIVER
2021,Hyundai,Sonata SEL Plus,23998,36000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Murano SV AWD,24998,59000,High Price,Source.CAR_AND_DRIVER
2020,Honda,Accord LX 1.5T CVT,20900,63000,Fair Price,Source.CAR_AND_DRIVER
2022,Buick,Encore Preferred FWD,18998,22000,Excellent Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue S FWD,21998,42000,Fair Price,Source.CAR_AND_DRIVER
2023,Hyundai,Tucson SEL AWD,27355,9000,Fair Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Express Cargo Van 2500 LWB,26998,49000,Excellent Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Blazer 2LT FWD,23988,48000,Fair Price,Source.CAR_AND_DRIVER
2021,Jeep,Renegade Trailhawk 4WD,23597,37000,Fair Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue SV AWD,25998,34000,Fair Price,Source.CAR_AND_DRIVER
2021,Volkswagen,Tiguan 2.0T S FWD,20998,36000,Fair Price,Source.CAR_AND_DRIVER
2022,GMC,Terrain SLE FWD,25152,29000,High Price,Source.CAR_AND_DRIVER
2022,Chevrolet,Malibu LT,16920,63000,Great Price,Source.CAR_AND_DRIVER
2020,Ford,Fusion Titanium AWD,19498,82000,High Price,Source.CAR_AND_DRIVER
2021,Honda,CR-V EX-L AWD,26998,37000,Great Price,Source.CAR_AND_DRIVER
2023,Mitsubishi,Outlander SEL FWD,29998,14000,Great Price,Source.CAR_AND_DRIVER
2024,Subaru,Crosstrek Premium AWD,28900,885,Fair Price,Source.CAR_AND_DRIVER
2023,Nissan,Altima 2.5 SR AWD,26998,9000,Fair Price,Source.CAR_AND_DRIVER
2020,Jeep,Renegade Altitude 4WD,20998,33000,Great Price,Source.CAR_AND_DRIVER
2022,Chevrolet,Equinox LS with 1LS FWD,20982,10000,Great Price,Source.CAR_AND_DRIVER
2021,Toyota,RAV4 LE AWD,26998,25000,Great Price,Source.CAR_AND_DRIVER
2020,Chevrolet,Equinox LS with 1LS AWD,22998,10000,Fair Price,Source.CAR_AND_DRIVER
2023,Nissan,Kicks SR,22998,12000,Great Price,Source.CAR_AND_DRIVER
2022,Nissan,Sentra SR CVT,23998,6000,Fair Price,Source.CAR_AND_DRIVER
2020,Ford,Escape SE FWD,17564,56000,Excellent Price,Source.CAR_AND_DRIVER
2021,Hyundai,Kona Electric Ultimate,24998,29000,Great Price,Source.CAR_AND_DRIVER
2020,Toyota,RAV4 XLE Premium AWD,26993,41000,Excellent Price,Source.CAR_AND_DRIVER
2021,Hyundai,Tucson SEL FWD,22600,31000,Fair Price,Source.CAR_AND_DRIVER
2023,Hyundai,Tucson SEL FWD,26998,7000,Great Price,Source.CAR_AND_DRIVER
2021,Honda,Passport EX-L AWD,27701,34000,Great Price,Source.CAR_AND_DRIVER
2022,Chevrolet,Trailblazer ACTIV AWD,27998,7000,Fair Price,Source.CAR_AND_DRIVER
2022,Mitsubishi,Outlander ES FWD,24998,36000,High Price,Source.CAR_AND_DRIVER
2020,Ford,Mustang EcoBoost Fastback,26998,34000,High Price,Source.CAR_AND_DRIVER
2022,Audi,A3 Premium FWD,21995,44000,Excellent Price,Source.CAR_AND_DRIVER
2020,Ford,Escape SE AWD,20998,35000,Fair Price,Source.CAR_AND_DRIVER
2023,Hyundai,Sonata SEL 2.5L,26819,6000,Fair Price,Source.CAR_AND_DRIVER
2021,Jeep,Compass 80th Special Edition FWD,22998,37000,High Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue SV AWD,24998,13000,Great Price,Source.CAR_AND_DRIVER
2021,Toyota,C-HR Nightshade FWD,25995,27000,High Price,Source.CAR_AND_DRIVER
2020,Toyota,Corolla LE CVT,18998,56000,Fair Price,Source.CAR_AND_DRIVER
2022,Toyota,Corolla XSE CVT,23998,21000,Great Price,Source.CAR_AND_DRIVER
2022,Nissan,Sentra SV CVT,20998,4000,Great Price,Source.CAR_AND_DRIVER
2021,Jeep,Grand Cherokee WK Laredo X 4WD,27775,24000,Great Price,Source.CAR_AND_DRIVER
2021,Volkswagen,Tiguan 2.0T SE FWD,23988,33000,Excellent Price,Source.CAR_AND_DRIVER
2022,Nissan,Altima 2.5 S FWD,22998,11000,Fair Price,Source.CAR_AND_DRIVER
2020,Jeep,Cherokee Limited 4WD,23708,54000,Great Price,Source.CAR_AND_DRIVER
2021,Jeep,Grand Cherokee WK Laredo E 4WD,25599,23000,Excellent Price,Source.CAR_AND_DRIVER
2021,Hyundai,Sonata SE,18998,55000,Fair Price,Source.CAR_AND_DRIVER
2021,Chrysler,300 S RWD,26490,61000,Fair Price,Source.CAR_AND_DRIVER
2021,Ford,Edge Titanium AWD,21795,74000,Excellent Price,Source.CAR_AND_DRIVER
2022,Mitsubishi,Outlander Sport SE 2.0 FWD CVT,21998,19000,Great Price,Source.CAR_AND_DRIVER
2021,Hyundai,Kona Limited AWD DCT,21998,27000,Fair Price,Source.CAR_AND_DRIVER
2024,Toyota,Camry  ,29998,13000,N/A,Source.CAR_AND_DRIVER
2021,Mazda,CX-5 Grand Touring AWD,24998,44000,Fair Price,Source.CAR_AND_DRIVER
2021,Mazda,Mazda3 2.5 S 4-Door FWD,20998,17000,Fair Price,Source.CAR_AND_DRIVER
2021,Hyundai,Tucson Ultimate AWD,25998,35000,Great Price,Source.CAR_AND_DRIVER
2023,Honda,CR-V LX AWD,29998,6000,Great Price,Source.CAR_AND_DRIVER
2022,Chevrolet,Malibu LT,18500,48000,Fair Price,Source.CAR_AND_DRIVER
2022,Honda,CR-V EX AWD,28732,33000,Fair Price,Source.CAR_AND_DRIVER
2020,Hyundai,Santa Fe Limited 2.0T FWD,24998,40000,Fair Price,Source.CAR_AND_DRIVER
2021,Kia,Forte LXS IVT,17787,41000,Fair Price,Source.CAR_AND_DRIVER
2022,Honda,HR-V LX FWD,21995,28000,Fair Price,Source.CAR_AND_DRIVER
2021,Lexus,NX NX 300 AWD,29941,24000,Excellent Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue S AWD,22998,27000,Great Price,Source.CAR_AND_DRIVER
2020,Hyundai,Sonata SEL Plus,20998,42000,Great Price,Source.CAR_AND_DRIVER
2021,Ford,Edge SEL AWD,23998,50000,Fair Price,Source.CAR_AND_DRIVER
2021,Nissan,Sentra S CVT,18998,32000,Fair Price,Source.CAR_AND_DRIVER
2020,Ford,Fusion SE FWD,17215,60000,Excellent Price,Source.CAR_AND_DRIVER
2023,Toyota,Camry LE Automatic FWD,26188,13000,Fair Price,Source.CAR_AND_DRIVER
2020,Genesis,G70 2.0T AWD,27799,28000,Great Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Traverse LS with 1LS FWD,23735,61000,Fair Price,Source.CAR_AND_DRIVER
2020,Jeep,Compass Sport 4WD,19998,35000,Excellent Price,Source.CAR_AND_DRIVER
2020,Nissan,Altima SR VC-Turbo FWD,21998,48000,Fair Price,Source.CAR_AND_DRIVER
2022,Toyota,Camry Hybrid LE CVT FWD,24998,57000,Fair Price,Source.CAR_AND_DRIVER
2022,Volkswagen,Passat 2.0T R-Line,23998,30000,Great Price,Source.CAR_AND_DRIVER
2022,Nissan,Altima 2.5 SV FWD,18700,65000,Fair Price,Source.CAR_AND_DRIVER
2022,Jeep,Grand Cherokee WK Laredo X 4WD,26693,59000,Excellent Price,Source.CAR_AND_DRIVER
2023,Hyundai,Kona SEL FWD Automatic,26115,3000,High Price,Source.CAR_AND_DRIVER
2021,Mazda,CX-9 Grand Touring FWD,29499,19000,Fair Price,Source.CAR_AND_DRIVER
2021,Volkswagen,Tiguan 2.0T S FWD,15993,72000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Sentra SR CVT,21998,28000,Great Price,Source.CAR_AND_DRIVER
2020,Volkswagen,Tiguan 2.0T SE FWD,19998,25000,Excellent Price,Source.CAR_AND_DRIVER
2020,Volkswagen,Golf GTI 2.0T S DSG,27998,10000,Fair Price,Source.CAR_AND_DRIVER
2020,Hyundai,Santa Fe  ,20998,43000,N/A,Source.CAR_AND_DRIVER
2021,Hyundai,Sonata Hybrid Blue,22998,27000,High Price,Source.CAR_AND_DRIVER
2021,BMW,X3 sDrive30i RWD,29998,37000,Great Price,Source.CAR_AND_DRIVER
2021,Toyota,Prius LE,25998,20000,Fair Price,Source.CAR_AND_DRIVER
2023,Kia,Soul GT-Line IVT,23391,14000,Fair Price,Source.CAR_AND_DRIVER
2022,Ram,ProMaster City Wagon Base,29998,50000,Fair Price,Source.CAR_AND_DRIVER
2023,Hyundai,Sonata SEL 2.5L,24760,5000,Fair Price,Source.CAR_AND_DRIVER
2020,Chevrolet,Blazer RS FWD,27798,53000,Great Price,Source.CAR_AND_DRIVER
2022,Dodge,Charger GT RWD,28700,41000,Fair Price,Source.CAR_AND_DRIVER
2022,Honda,Accord Sport 1.5T CVT,28900,8000,High Price,Source.CAR_AND_DRIVER
2020,INFINITI,QX60 LUXE AWD,29998,36000,Fair Price,Source.CAR_AND_DRIVER
2021,Mazda,CX-9 Touring AWD,26899,27000,Great Price,Source.CAR_AND_DRIVER
2022,Toyota,Corolla LE CVT,20998,15000,Great Price,Source.CAR_AND_DRIVER
2022,Mitsubishi,Outlander SEL S-AWC,29998,16000,Excellent Price,Source.CAR_AND_DRIVER
2021,Honda,Civic LX Sedan CVT,20500,41000,Fair Price,Source.CAR_AND_DRIVER
2021,Nissan,Murano SL AWD,28998,25000,Fair Price,Source.CAR_AND_DRIVER
2022,Hyundai,Santa Cruz SE AWD,25237,33000,Fair Price,Source.CAR_AND_DRIVER
2020,Ford,Edge Titanium FWD,16700,95000,Excellent Price,Source.CAR_AND_DRIVER
2021,Hyundai,Sonata SEL,22998,24000,High Price,Source.CAR_AND_DRIVER
2020,Audi,Q5 Premium,29998,33000,Fair Price,Source.CAR_AND_DRIVER
2023,Kia,Soul LX IVT,19685,14000,Fair Price,Source.CAR_AND_DRIVER
2022,Nissan,Murano FWD SV,23998,40000,Great Price,Source.CAR_AND_DRIVER
2021,Kia,Sorento Hybrid EX FWD,28998,59000,Fair Price,Source.CAR_AND_DRIVER
2021,Dodge,Challenger SXT RWD,28998,15000,Great Price,Source.CAR_AND_DRIVER
2021,Mazda,CX-5 Touring FWD,24998,26000,High Price,Source.CAR_AND_DRIVER
2022,Subaru,Impreza Premium Sedan CVT,22998,14000,Fair Price,Source.CAR_AND_DRIVER
2021,Nissan,Murano Platinum AWD,28699,30000,Great Price,Source.CAR_AND_DRIVER
2021,Jeep,Renegade Limited 4WD,23998,5000,Great Price,Source.CAR_AND_DRIVER
2020,Jeep,Grand Cherokee Limited 4WD,26885,47000,Fair Price,Source.CAR_AND_DRIVER
2021,Hyundai,Elantra SE IVT,18998,41000,Fair Price,Source.CAR_AND_DRIVER
2023,Jeep,Compass Limited,27988,13000,Fair Price,Source.CAR_AND_DRIVER
2022,Chevrolet,Equinox LT with 1LT FWD,24998,18000,High Price,Source.CAR_AND_DRIVER
2022,Chevrolet,Silverado 1500 LTD Work Truck Regular Cab Long Bed 2WD,27995,27000,Great Price,Source.CAR_AND_DRIVER
2021,Volkswagen,Tiguan 2.0T SE 4MOTION,21998,57000,Fair Price,Source.CAR_AND_DRIVER
2022,Hyundai,Tucson Limited AWD,27998,38000,Great Price,Source.CAR_AND_DRIVER
2020,Kia,Sorento LX AWD,16904,78000,Great Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Silverado 1500 WT Regular Cab Long Bed 2WD,22499,29000,Excellent Price,Source.CAR_AND_DRIVER
2022,Honda,CR-V Touring AWD,29998,50000,Great Price,Source.CAR_AND_DRIVER
2023,Nissan,Murano FWD SV,28239,3000,Fair Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue SL AWD,28998,16000,Fair Price,Source.CAR_AND_DRIVER
2023,Jeep,Gladiator Sport S,29999,41000,Excellent Price,Source.CAR_AND_DRIVER
2021,Hyundai,Sonata SEL,19999,42000,Fair Price,Source.CAR_AND_DRIVER
2022,Hyundai,Tucson Limited AWD,24520,47000,Excellent Price,Source.CAR_AND_DRIVER
2020,Lexus,NX NX 300 F Sport FWD,26998,79000,Fair Price,Source.CAR_AND_DRIVER
2020,Toyota,RAV4 LE AWD,20900,82000,Great Price,Source.CAR_AND_DRIVER
2020,Cadillac,XT5 Premium Luxury AWD,27998,57000,Great Price,Source.CAR_AND_DRIVER
2021,Kia,Sportage LX AWD,20998,18000,Excellent Price,Source.CAR_AND_DRIVER
2023,Honda,Civic LX Hatchback CVT,27988,8000,High Price,Source.CAR_AND_DRIVER
2020,Honda,CR-V EX AWD,25589,28000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue Platinum AWD,28998,32000,Great Price,Source.CAR_AND_DRIVER
2022,Honda,CR-V EX-L FWD,27998,26000,Excellent Price,Source.CAR_AND_DRIVER
2021,Volkswagen,Tiguan 2.0T S FWD,20499,18000,Excellent Price,Source.CAR_AND_DRIVER
2021,Hyundai,Sonata SEL,20995,34000,Fair Price,Source.CAR_AND_DRIVER
2020,Volkswagen,Passat 2.0T SE,22998,6000,Fair Price,Source.CAR_AND_DRIVER
2021,Mazda,Mazda3 2.5 S 4-Door FWD,19998,30000,Great Price,Source.CAR_AND_DRIVER
2023,Subaru,Outback Premium,29998,8000,Fair Price,Source.CAR_AND_DRIVER
2021,Honda,Accord Sport 1.5T CVT,24695,58000,Great Price,Source.CAR_AND_DRIVER
2020,Hyundai,Santa Fe  ,21998,40000,N/A,Source.CAR_AND_DRIVER
2020,Ford,Explorer Limited 4WD,27998,62000,Excellent Price,Source.CAR_AND_DRIVER
2023,Toyota,RAV4 LE FWD,28377,25000,High Price,Source.CAR_AND_DRIVER
2023,Kia,Sorento LX AWD,27435,16000,Fair Price,Source.CAR_AND_DRIVER
2023,Kia,Soul LX IVT,17900,26000,Fair Price,Source.CAR_AND_DRIVER
2021,Hyundai,Tucson Value AWD,20998,26000,Great Price,Source.CAR_AND_DRIVER
2020,Dodge,Charger R/T RWD,27950,51000,Excellent Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue SL AWD,25998,26000,Excellent Price,Source.CAR_AND_DRIVER
2022,Toyota,Camry SE Automatic FWD,22915,59000,Great Price,Source.CAR_AND_DRIVER
2023,Hyundai,Elantra SEL IVT,19500,32000,Fair Price,Source.CAR_AND_DRIVER
2021,Hyundai,Accent SE Automatic,16977,43000,High Price,Source.CAR_AND_DRIVER
2024,Hyundai,Elantra SEL IVT,24856,12,Fair Price,Source.CAR_AND_DRIVER
2022,Chevrolet,Equinox LT with 1LT AWD,20600,45000,Fair Price,Source.CAR_AND_DRIVER
2020,Chevrolet,Trax LS FWD,16998,29000,Fair Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue  ,26190,24000,N/A,Source.CAR_AND_DRIVER
2020,Ram,"1500 Big Horn Crew Cab 5'7"" Box 4WD",30000,90000,High Price,Source.CAR_AND_DRIVER
2020,Honda,Accord Sport 1.5T CVT,25998,57000,High Price,Source.CAR_AND_DRIVER
2022,Toyota,Corolla Hybrid LE CVT,27998,12000,High Price,Source.CAR_AND_DRIVER
2020,Chevrolet,Equinox LS with 1LS FWD,17000,70000,Fair Price,Source.CAR_AND_DRIVER
2021,Nissan,Frontier SV Crew Cab 4WD,27998,26000,Great Price,Source.CAR_AND_DRIVER
2022,Mazda,Mazda3 Carbon Edition Hatchback Automatic FWD,24998,20000,Great Price,Source.CAR_AND_DRIVER
2020,Mazda,CX-5 Signature AWD,26998,34000,Great Price,Source.CAR_AND_DRIVER
2022,Nissan,Frontier  ,29998,12000,N/A,Source.CAR_AND_DRIVER
2020,Volkswagen,Tiguan 2.0T SEL 4MOTION,24998,43000,Fair Price,Source.CAR_AND_DRIVER
2023,Ford,Maverick XLT SuperCrew FWD,29998,12000,Great Price,Source.CAR_AND_DRIVER
2020,Mercedes-Benz,GLC GLC 300 SUV RWD,21398,79000,Excellent Price,Source.CAR_AND_DRIVER
2021,Buick,Encore GX Select FWD,21998,12000,Great Price,Source.CAR_AND_DRIVER
2022,Toyota,RAV4 XLE AWD,28998,44000,Fair Price,Source.CAR_AND_DRIVER
2023,Chevrolet,Trailblazer LT FWD,24462,27000,Fair Price,Source.CAR_AND_DRIVER
2021,Nissan,Murano SV FWD,21998,55000,Great Price,Source.CAR_AND_DRIVER
2021,Subaru,Crosstrek 2.0i Premium CVT,24998,24000,Great Price,Source.CAR_AND_DRIVER
2023,Kia,Sportage X-Line AWD,29975,13000,Fair Price,Source.CAR_AND_DRIVER
2021,Kia,Sorento S AWD,29998,35000,High Price,Source.CAR_AND_DRIVER
2021,Honda,Accord Sport 1.5T CVT,25500,70000,High Price,Source.CAR_AND_DRIVER
2021,Subaru,Forester 2.5i Touring,26963,52000,Fair Price,Source.CAR_AND_DRIVER
2020,Chevrolet,Malibu LT,19998,54000,High Price,Source.CAR_AND_DRIVER
2022,Kia,K5 LXS FWD,24995,25000,Fair Price,Source.CAR_AND_DRIVER
2021,Nissan,Murano SL AWD,24480,57000,Great Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Trailblazer ACTIV AWD,25998,19000,Fair Price,Source.CAR_AND_DRIVER
2021,Ford,Bronco Sport Outer Banks,26989,57000,Fair Price,Source.CAR_AND_DRIVER
2023,Toyota,Corolla Hybrid LE AWD,26998,4000,Great Price,Source.CAR_AND_DRIVER
2022,Toyota,Camry SE Automatic FWD,21420,64000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue SV AWD,24092,31000,Great Price,Source.CAR_AND_DRIVER
2023,Toyota,Camry SE Automatic FWD,25555,38000,High Price,Source.CAR_AND_DRIVER
2020,Ram,"1500 Big Horn Crew Cab 5'7"" Box 4WD",28993,49000,Excellent Price,Source.CAR_AND_DRIVER
2022,Honda,Civic Sport Hatchback CVT,26995,37000,High Price,Source.CAR_AND_DRIVER
2023,Mazda,CX-30 Preferred,23899,26000,Fair Price,Source.CAR_AND_DRIVER
2021,Kia,Sorento S FWD,27998,23000,Fair Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue SV FWD,24998,14000,Great Price,Source.CAR_AND_DRIVER
2021,Jeep,Cherokee Limited 4WD,24998,55000,Great Price,Source.CAR_AND_DRIVER
2021,Subaru,Forester 2.5i Touring,28900,42000,Fair Price,Source.CAR_AND_DRIVER
2021,Ford,Explorer XLT 4WD,29998,44000,Fair Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Malibu 4dr Sedan LS w/1FL,18998,55000,Fair Price,Source.CAR_AND_DRIVER
2020,Nissan,Altima 2.5 Platinum FWD,22998,59000,Excellent Price,Source.CAR_AND_DRIVER
2020,Ram,"1500 Big Horn Quad Cab 6'4"" Box 4WD",28997,68000,Excellent Price,Source.CAR_AND_DRIVER
2020,Chevrolet,Sonic 5dr HB LT w/1FL,14998,36000,Great Price,Source.CAR_AND_DRIVER
2023,Ford,Mustang EcoBoost Premium Convertible,29300,33000,Excellent Price,Source.CAR_AND_DRIVER
2020,Jeep,Cherokee Altitude 4WD,22998,42000,Great Price,Source.CAR_AND_DRIVER
2023,Nissan,Altima 2.5 SV FWD,24998,15000,Fair Price,Source.CAR_AND_DRIVER
2022,Hyundai,Kona N Line FWD DCT,22998,19000,High Price,Source.CAR_AND_DRIVER
2022,Honda,Accord Sport SE 1.5T CVT,27998,35000,Great Price,Source.CAR_AND_DRIVER
2022,Nissan,Rogue Sport S AWD,21998,37000,Fair Price,Source.CAR_AND_DRIVER
2021,Buick,Encore GX Preferred FWD,22910,17000,High Price,Source.CAR_AND_DRIVER
2020,INFINITI,QX60 PURE AWD,26998,53000,High Price,Source.CAR_AND_DRIVER
2022,Ram,"1500 Classic Tradesman Quad Cab 6'4"" Box 4WD",27998,50000,Excellent Price,Source.CAR_AND_DRIVER
2021,Cadillac,XT4 Premium Luxury AWD,29998,35000,Fair Price,Source.CAR_AND_DRIVER
2022,Audi,A4 S line Premium Plus 45 TFSI quattro,29998,51000,High Price,Source.CAR_AND_DRIVER
2022,Nissan,Rogue Sport SL FWD,27998,9000,Fair Price,Source.CAR_AND_DRIVER
2023,Hyundai,Elantra SEL IVT,21499,3000,Fair Price,Source.CAR_AND_DRIVER
2021,Mazda,CX-5 Touring AWD,25998,9000,Great Price,Source.CAR_AND_DRIVER
2023,Toyota,Camry XSE Automatic AWD,29998,55000,Excellent Price,Source.CAR_AND_DRIVER
2021,Hyundai,Kona SE FWD Automatic,14720,59000,Excellent Price,Source.CAR_AND_DRIVER
2022,Ram,1500 Classic Tradesman Reg Cab 8' Box 2WD,26998,8000,Fair Price,Source.CAR_AND_DRIVER
2021,Subaru,Forester 2.5i Premium,24959,32000,Fair Price,Source.CAR_AND_DRIVER
2022,Ford,Escape SE AWD,24439,8000,Fair Price,Source.CAR_AND_DRIVER
2023,Hyundai,Kona SEL AWD Automatic,21444,5000,Excellent Price,Source.CAR_AND_DRIVER
2021,Ram,"1500 Big Horn Quad Cab 6'4"" Box 4WD",28998,42000,Excellent Price,Source.CAR_AND_DRIVER
2021,Jeep,Cherokee Limited 4WD,29998,5000,Fair Price,Source.CAR_AND_DRIVER
2022,Nissan,Sentra SV CVT,17533,32000,Great Price,Source.CAR_AND_DRIVER
2024,Chevrolet,Malibu LT,25972,25000,Fair Price,Source.CAR_AND_DRIVER
2021,Nissan,Altima 2.5 SR FWD,21897,67000,High Price,Source.CAR_AND_DRIVER
2020,Hyundai,Santa Fe SEL 2.4L FWD,22820,12000,Fair Price,Source.CAR_AND_DRIVER
2021,Toyota,RAV4 LE AWD,26998,20000,Great Price,Source.CAR_AND_DRIVER
2020,Mercedes-Benz,GLC GLC 300 SUV 4MATIC,29998,40000,Excellent Price,Source.CAR_AND_DRIVER
2021,Mazda,Mazda3 Select 4-Door FWD,20998,35000,Fair Price,Source.CAR_AND_DRIVER
2023,Toyota,Camry SE Automatic FWD,26691,19000,Fair Price,Source.CAR_AND_DRIVER
2023,Kia,Soul LX IVT,21995,8000,Fair Price,Source.CAR_AND_DRIVER
2022,Chrysler,Pacifica Touring L FWD,26998,58000,Fair Price,Source.CAR_AND_DRIVER
2023,Honda,Accord Hybrid Sport,28900,11000,Fair Price,Source.CAR_AND_DRIVER
2020,Chevrolet,Equinox LS with 1LS FWD,18998,48000,Fair Price,Source.CAR_AND_DRIVER
2022,Kia,Sportage LX FWD,17802,65000,Great Price,Source.CAR_AND_DRIVER
2022,Nissan,Frontier S Crew Cab 4WD,27998,23000,Excellent Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Trailblazer LT AWD,22998,24000,Great Price,Source.CAR_AND_DRIVER
2021,Subaru,Crosstrek 2.5i Sport CVT,24998,53000,Fair Price,Source.CAR_AND_DRIVER
2022,Jeep,Grand Cherokee WK Limited 4WD,26125,56000,Great Price,Source.CAR_AND_DRIVER
